Index,SortingAlgo,SortingType,DataType,DataSize,ExeTime
4,SelectionSortGPT,Ascending,ReverseSorted,10000,163348451
5,SelectionSortGPT,Ascending,ReverseSorted,10000,163953193
6,SelectionSortGPT,Ascending,ReverseSorted,10000,167490056
7,SelectionSortGPT,Ascending,ReverseSorted,10000,164087662
8,SelectionSortGPT,Ascending,ReverseSorted,10000,163195416
9,SelectionSortGPT,Ascending,ReverseSorted,10000,160147042
10,SelectionSortGPT,Ascending,ReverseSorted,10000,156547439
1,SelectionSortGPT,Ascending,PartiallySorted,10000,165099848
2,SelectionSortGPT,Ascending,PartiallySorted,10000,160870215
3,SelectionSortGPT,Ascending,PartiallySorted,10000,156588917
4,SelectionSortGPT,Ascending,PartiallySorted,10000,204000413
5,SelectionSortGPT,Ascending,PartiallySorted,10000,165799447
6,SelectionSortGPT,Ascending,PartiallySorted,10000,162691951
7,SelectionSortGPT,Ascending,PartiallySorted,10000,165639327
8,SelectionSortGPT,Ascending,PartiallySorted,10000,162637278
9,SelectionSortGPT,Ascending,PartiallySorted,10000,158759190
10,SelectionSortGPT,Ascending,PartiallySorted,10000,159467771
1,SelectionSortGPT,Ascending,DuplicateValues,10000,164700383
2,SelectionSortGPT,Ascending,DuplicateValues,10000,159589293
3,SelectionSortGPT,Ascending,DuplicateValues,10000,157586180
4,SelectionSortGPT,Ascending,DuplicateValues,10000,164833998
5,SelectionSortGPT,Ascending,DuplicateValues,10000,164198375
6,SelectionSortGPT,Ascending,DuplicateValues,10000,162257037
7,SelectionSortGPT,Ascending,DuplicateValues,10000,162977392
8,SelectionSortGPT,Ascending,DuplicateValues,10000,162439896
9,SelectionSortGPT,Ascending,DuplicateValues,10000,162533258
10,SelectionSortGPT,Ascending,DuplicateValues,10000,162521465
1,BubbleSortUntilNoChange,Ascending,Random,100,670567
2,BubbleSortUntilNoChange,Ascending,Random,100,328088
3,BubbleSortUntilNoChange,Ascending,Random,100,356086
4,BubbleSortUntilNoChange,Ascending,Random,100,359700
5,BubbleSortUntilNoChange,Ascending,Random,100,319024
6,BubbleSortUntilNoChange,Ascending,Random,100,333449
7,BubbleSortUntilNoChange,Ascending,Random,100,369803
8,BubbleSortUntilNoChange,Ascending,Random,100,218032
9,BubbleSortUntilNoChange,Ascending,Random,100,104591
10,BubbleSortUntilNoChange,Ascending,Random,100,94373
1,BubbleSortUntilNoChange,Ascending,Sorted,100,1227
2,BubbleSortUntilNoChange,Ascending,Sorted,100,1200
3,BubbleSortUntilNoChange,Ascending,Sorted,100,1249
4,BubbleSortUntilNoChange,Ascending,Sorted,100,1200
5,BubbleSortUntilNoChange,Ascending,Sorted,100,1174
6,BubbleSortUntilNoChange,Ascending,Sorted,100,1171
7,BubbleSortUntilNoChange,Ascending,Sorted,100,1216
8,BubbleSortUntilNoChange,Ascending,Sorted,100,1121
9,BubbleSortUntilNoChange,Ascending,Sorted,100,1211
10,BubbleSortUntilNoChange,Ascending,Sorted,100,1192
1,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,140812
2,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,139765
3,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,148122
4,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,142261
5,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,142161
6,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,141031
7,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,134354
8,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,136518
9,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,185834
10,BubbleSortUntilNoChange,Ascending,ReverseSorted,100,134535
1,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,66675
2,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,94708
3,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,75710
4,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,74716
5,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,100258
6,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,64108
7,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,59551
8,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,72585
9,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,57063
10,BubbleSortUntilNoChange,Ascending,PartiallySorted,100,83739
1,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,233102
2,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,7513
3,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,11295
4,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,60246
5,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,1939
6,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,3424
7,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,4276
8,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,2062
9,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,1939
10,BubbleSortUntilNoChange,Ascending,DuplicateValues,100,1886
1,BubbleSortUntilNoChange,Ascending,Random,1000,18493923
2,BubbleSortUntilNoChange,Ascending,Random,1000,3757841
3,BubbleSortUntilNoChange,Ascending,Random,1000,3711881
4,BubbleSortUntilNoChange,Ascending,Random,1000,3521007
5,BubbleSortUntilNoChange,Ascending,Random,1000,3813222
6,BubbleSortUntilNoChange,Ascending,Random,1000,3508188
7,BubbleSortUntilNoChange,Ascending,Random,1000,3311386
8,BubbleSortUntilNoChange,Ascending,Random,1000,3518481
9,BubbleSortUntilNoChange,Ascending,Random,1000,3643165
10,BubbleSortUntilNoChange,Ascending,Random,1000,3468219
1,BubbleSortUntilNoChange,Ascending,Sorted,1000,3250
2,BubbleSortUntilNoChange,Ascending,Sorted,1000,3480
3,BubbleSortUntilNoChange,Ascending,Sorted,1000,3129
4,BubbleSortUntilNoChange,Ascending,Sorted,1000,3114
5,BubbleSortUntilNoChange,Ascending,Sorted,1000,3126
6,BubbleSortUntilNoChange,Ascending,Sorted,1000,3085
7,BubbleSortUntilNoChange,Ascending,Sorted,1000,5368
8,BubbleSortUntilNoChange,Ascending,Sorted,1000,3130
9,BubbleSortUntilNoChange,Ascending,Sorted,1000,3123
10,BubbleSortUntilNoChange,Ascending,Sorted,1000,3189
1,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4003292
2,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4310628
3,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4338243
4,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4103926
5,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4319669
6,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4246559
7,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4050017
8,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4026205
9,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4128028
10,BubbleSortUntilNoChange,Ascending,ReverseSorted,1000,4008935
1,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2807684
2,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2866927
3,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2816244
4,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2827812
5,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,3031252
6,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2979060
7,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2592161
8,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2793737
9,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2886563
10,BubbleSortUntilNoChange,Ascending,PartiallySorted,1000,2964558
1,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3413
2,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3158
3,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3131
4,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3130
5,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3123
6,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3139
7,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3080
8,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3121
9,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3158
10,BubbleSortUntilNoChange,Ascending,DuplicateValues,1000,3152
1,BubbleSortUntilNoChange,Ascending,Random,10000,384358223
2,BubbleSortUntilNoChange,Ascending,Random,10000,466402306
3,BubbleSortUntilNoChange,Ascending,Random,10000,428367534
4,BubbleSortUntilNoChange,Ascending,Random,10000,366603728
5,BubbleSortUntilNoChange,Ascending,Random,10000,367768380
6,BubbleSortUntilNoChange,Ascending,Random,10000,367750226
7,BubbleSortUntilNoChange,Ascending,Random,10000,359182741
8,BubbleSortUntilNoChange,Ascending,Random,10000,361089166
9,BubbleSortUntilNoChange,Ascending,Random,10000,365430844
10,BubbleSortUntilNoChange,Ascending,Random,10000,357197786
1,BubbleSortUntilNoChange,Ascending,Sorted,10000,23433
2,BubbleSortUntilNoChange,Ascending,Sorted,10000,22020
3,BubbleSortUntilNoChange,Ascending,Sorted,10000,22471
4,BubbleSortUntilNoChange,Ascending,Sorted,10000,21977
5,BubbleSortUntilNoChange,Ascending,Sorted,10000,22021
6,BubbleSortUntilNoChange,Ascending,Sorted,10000,22102
7,BubbleSortUntilNoChange,Ascending,Sorted,10000,22007
8,BubbleSortUntilNoChange,Ascending,Sorted,10000,22064
9,BubbleSortUntilNoChange,Ascending,Sorted,10000,22013
10,BubbleSortUntilNoChange,Ascending,Sorted,10000,22107
1,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,324814712
2,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,326192122
3,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,334215208
4,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,321926065
5,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,333035621
6,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,387153046
7,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,319970541
8,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,325948038
9,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,325569597
10,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,335872499
1,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,246430991
2,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,262352618
3,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,245596811
4,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,249048837
5,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,235779533
6,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,242440600
7,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,244161713
8,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,243333056
9,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,239497705
10,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,243136621
1,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,23059
2,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22938
3,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,65742
4,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22642
5,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22513
6,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22973
7,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22597
8,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22764
9,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22559
10,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22757
1,BubbleSortWhileNeeded,Ascending,Random,100,193569
2,BubbleSortWhileNeeded,Ascending,Random,100,175870
3,BubbleSortWhileNeeded,Ascending,Random,100,176960
4,BubbleSortWhileNeeded,Ascending,Random,100,166410
5,BubbleSortWhileNeeded,Ascending,Random,100,178244
6,BubbleSortWhileNeeded,Ascending,Random,100,174724
7,BubbleSortWhileNeeded,Ascending,Random,100,166927
8,BubbleSortWhileNeeded,Ascending,Random,100,169511
9,BubbleSortWhileNeeded,Ascending,Random,100,171918
10,BubbleSortWhileNeeded,Ascending,Random,100,308011
1,BubbleSortWhileNeeded,Ascending,Sorted,100,3083
2,BubbleSortWhileNeeded,Ascending,Sorted,100,2955
3,BubbleSortWhileNeeded,Ascending,Sorted,100,3253
4,BubbleSortWhileNeeded,Ascending,Sorted,100,2987
5,BubbleSortWhileNeeded,Ascending,Sorted,100,2818
6,BubbleSortWhileNeeded,Ascending,Sorted,100,3048
7,BubbleSortWhileNeeded,Ascending,Sorted,100,3086
8,BubbleSortWhileNeeded,Ascending,Sorted,100,4796
9,BubbleSortWhileNeeded,Ascending,Sorted,100,2905
10,BubbleSortWhileNeeded,Ascending,Sorted,100,3030
1,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,219070
2,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,363666
3,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,393820
4,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,218408
5,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,262249
6,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,329785
7,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,153691
8,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,111256
9,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,172494
10,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,191510
1,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,96804
2,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,70089
3,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,38585
4,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,49125
5,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,50666
6,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,37198
7,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,42429
8,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,37530
9,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,36115
10,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,43869
1,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1174
2,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1135
3,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1270
4,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1165
5,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1086
6,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1126
7,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1155
8,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1152
9,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1152
10,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1119
1,BubbleSortWhileNeeded,Ascending,Random,1000,15209931
2,BubbleSortWhileNeeded,Ascending,Random,1000,8765691
3,BubbleSortWhileNeeded,Ascending,Random,1000,1871265
4,BubbleSortWhileNeeded,Ascending,Random,1000,2032935
5,BubbleSortWhileNeeded,Ascending,Random,1000,1915847
6,BubbleSortWhileNeeded,Ascending,Random,1000,1925932
7,BubbleSortWhileNeeded,Ascending,Random,1000,2534759
8,BubbleSortWhileNeeded,Ascending,Random,1000,1747523
9,BubbleSortWhileNeeded,Ascending,Random,1000,1810966
10,BubbleSortWhileNeeded,Ascending,Random,1000,1743111
1,BubbleSortWhileNeeded,Ascending,Sorted,1000,2997
2,BubbleSortWhileNeeded,Ascending,Sorted,1000,2329
3,BubbleSortWhileNeeded,Ascending,Sorted,1000,2438
4,BubbleSortWhileNeeded,Ascending,Sorted,1000,2273
5,BubbleSortWhileNeeded,Ascending,Sorted,1000,2361
6,BubbleSortWhileNeeded,Ascending,Sorted,1000,2331
7,BubbleSortWhileNeeded,Ascending,Sorted,1000,20692
8,BubbleSortWhileNeeded,Ascending,Sorted,1000,2279
9,BubbleSortWhileNeeded,Ascending,Sorted,1000,2372
10,BubbleSortWhileNeeded,Ascending,Sorted,1000,2311
1,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,2326276
2,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,2364317
3,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,3134453
4,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,2264126
5,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,2219438
6,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,2376586
7,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,2366521
8,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,2316884
9,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,2462645
10,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,2645571
1,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1174554
2,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1119952
3,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1192442
4,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1273210
5,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1551631
6,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1140177
7,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1080571
8,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1115109
9,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1105127
10,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1235224
1,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2628
2,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,21597
3,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2319
4,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2337
5,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2371
6,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2297
7,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2290
8,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,20953
9,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2280
10,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2464
1,BubbleSortWhileNeeded,Ascending,Random,10000,282057545
2,BubbleSortWhileNeeded,Ascending,Random,10000,241086043
3,BubbleSortWhileNeeded,Ascending,Random,10000,235004766
4,BubbleSortWhileNeeded,Ascending,Random,10000,235260277
5,BubbleSortWhileNeeded,Ascending,Random,10000,235401013
6,BubbleSortWhileNeeded,Ascending,Random,10000,234666709
7,BubbleSortWhileNeeded,Ascending,Random,10000,231558124
8,BubbleSortWhileNeeded,Ascending,Random,10000,234998105
9,BubbleSortWhileNeeded,Ascending,Random,10000,230883716
10,BubbleSortWhileNeeded,Ascending,Random,10000,235821772
1,BubbleSortWhileNeeded,Ascending,Sorted,10000,20785
2,BubbleSortWhileNeeded,Ascending,Sorted,10000,20457
3,BubbleSortWhileNeeded,Ascending,Sorted,10000,20085
4,BubbleSortWhileNeeded,Ascending,Sorted,10000,20300
5,BubbleSortWhileNeeded,Ascending,Sorted,10000,20119
6,BubbleSortWhileNeeded,Ascending,Sorted,10000,20153
7,BubbleSortWhileNeeded,Ascending,Sorted,10000,20277
8,BubbleSortWhileNeeded,Ascending,Sorted,10000,20528
9,BubbleSortWhileNeeded,Ascending,Sorted,10000,20269
10,BubbleSortWhileNeeded,Ascending,Sorted,10000,20221
1,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,225300844
2,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,224592375
3,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,217667205
4,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,219170786
5,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,222471793
6,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,223563050
7,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,224417949
8,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,224957863
9,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,263457888
10,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,222382382
1,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,133186368
2,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,126059187
3,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,123880428
4,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,122448057
5,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,124385941
6,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,124047867
7,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,126247669
8,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,129799408
9,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,133069391
10,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,127477365
1,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,21082
2,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20774
3,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20794
4,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20833
5,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20822
6,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20772
7,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20695
8,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20680
9,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20732
10,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20704
1,QuickSortGPT,Ascending,Random,100,66699
2,QuickSortGPT,Ascending,Random,100,82636
3,QuickSortGPT,Ascending,Random,100,28664
4,QuickSortGPT,Ascending,Random,100,56490
5,QuickSortGPT,Ascending,Random,100,24865
6,QuickSortGPT,Ascending,Random,100,31011
7,QuickSortGPT,Ascending,Random,100,13957
8,QuickSortGPT,Ascending,Random,100,11181
9,QuickSortGPT,Ascending,Random,100,14446
10,QuickSortGPT,Ascending,Random,100,13554
1,QuickSortGPT,Ascending,Sorted,100,104704
2,QuickSortGPT,Ascending,Sorted,100,97878
3,QuickSortGPT,Ascending,Sorted,100,104212
4,QuickSortGPT,Ascending,Sorted,100,98135
5,QuickSortGPT,Ascending,Sorted,100,98902
6,QuickSortGPT,Ascending,Sorted,100,98352
7,QuickSortGPT,Ascending,Sorted,100,98562
8,QuickSortGPT,Ascending,Sorted,100,96852
9,QuickSortGPT,Ascending,Sorted,100,98482
10,QuickSortGPT,Ascending,Sorted,100,268792
1,QuickSortGPT,Ascending,ReverseSorted,100,120423
2,QuickSortGPT,Ascending,ReverseSorted,100,188379
3,QuickSortGPT,Ascending,ReverseSorted,100,201164
4,QuickSortGPT,Ascending,ReverseSorted,100,120282
5,QuickSortGPT,Ascending,ReverseSorted,100,119213
6,QuickSortGPT,Ascending,ReverseSorted,100,120079
7,QuickSortGPT,Ascending,ReverseSorted,100,119664
8,QuickSortGPT,Ascending,ReverseSorted,100,137007
9,QuickSortGPT,Ascending,ReverseSorted,100,143662
10,QuickSortGPT,Ascending,ReverseSorted,100,163248
1,QuickSortGPT,Ascending,PartiallySorted,100,58113
2,QuickSortGPT,Ascending,PartiallySorted,100,41629
3,QuickSortGPT,Ascending,PartiallySorted,100,42717
4,QuickSortGPT,Ascending,PartiallySorted,100,118010
5,QuickSortGPT,Ascending,PartiallySorted,100,53719
6,QuickSortGPT,Ascending,PartiallySorted,100,66713
7,QuickSortGPT,Ascending,PartiallySorted,100,60491
8,QuickSortGPT,Ascending,PartiallySorted,100,81799
9,QuickSortGPT,Ascending,PartiallySorted,100,34624
10,QuickSortGPT,Ascending,PartiallySorted,100,102303
1,QuickSortGPT,Ascending,DuplicateValues,100,230561
2,QuickSortGPT,Ascending,DuplicateValues,100,238102
3,QuickSortGPT,Ascending,DuplicateValues,100,233806
4,QuickSortGPT,Ascending,DuplicateValues,100,223583
5,QuickSortGPT,Ascending,DuplicateValues,100,363436
6,QuickSortGPT,Ascending,DuplicateValues,100,192129
7,QuickSortGPT,Ascending,DuplicateValues,100,191092
8,QuickSortGPT,Ascending,DuplicateValues,100,192139
9,QuickSortGPT,Ascending,DuplicateValues,100,188989
10,QuickSortGPT,Ascending,DuplicateValues,100,190295
1,QuickSortGPT,Ascending,Random,1000,338249
2,QuickSortGPT,Ascending,Random,1000,658332
3,QuickSortGPT,Ascending,Random,1000,836835
4,QuickSortGPT,Ascending,Random,1000,648859
5,QuickSortGPT,Ascending,Random,1000,717747
6,QuickSortGPT,Ascending,Random,1000,591190
7,QuickSortGPT,Ascending,Random,1000,581431
8,QuickSortGPT,Ascending,Random,1000,895456
9,QuickSortGPT,Ascending,Random,1000,691925
10,QuickSortGPT,Ascending,Random,1000,532504
1,QuickSortGPT,Ascending,Sorted,1000,6618933
2,QuickSortGPT,Ascending,Sorted,1000,2664602
3,QuickSortGPT,Ascending,Sorted,1000,2505249
4,QuickSortGPT,Ascending,Sorted,1000,2293327
5,QuickSortGPT,Ascending,Sorted,1000,2292082
6,QuickSortGPT,Ascending,Sorted,1000,2381611
7,QuickSortGPT,Ascending,Sorted,1000,2348713
8,QuickSortGPT,Ascending,Sorted,1000,2361205
9,QuickSortGPT,Ascending,Sorted,1000,2349606
10,QuickSortGPT,Ascending,Sorted,1000,2283269
1,QuickSortGPT,Ascending,ReverseSorted,1000,1533069
2,QuickSortGPT,Ascending,ReverseSorted,1000,1515830
3,QuickSortGPT,Ascending,ReverseSorted,1000,1558252
4,QuickSortGPT,Ascending,ReverseSorted,1000,1589030
5,QuickSortGPT,Ascending,ReverseSorted,1000,1513818
6,QuickSortGPT,Ascending,ReverseSorted,1000,1509120
7,QuickSortGPT,Ascending,ReverseSorted,1000,1677753
8,QuickSortGPT,Ascending,ReverseSorted,1000,1529408
9,QuickSortGPT,Ascending,ReverseSorted,1000,1546123
10,QuickSortGPT,Ascending,ReverseSorted,1000,1521389
1,QuickSortGPT,Ascending,PartiallySorted,1000,134552
2,QuickSortGPT,Ascending,PartiallySorted,1000,166639
3,QuickSortGPT,Ascending,PartiallySorted,1000,171882
4,QuickSortGPT,Ascending,PartiallySorted,1000,74249
5,QuickSortGPT,Ascending,PartiallySorted,1000,170799
6,QuickSortGPT,Ascending,PartiallySorted,1000,112623
7,QuickSortGPT,Ascending,PartiallySorted,1000,112234
8,QuickSortGPT,Ascending,PartiallySorted,1000,135369
9,QuickSortGPT,Ascending,PartiallySorted,1000,83766
10,QuickSortGPT,Ascending,PartiallySorted,1000,86789
1,QuickSortGPT,Ascending,DuplicateValues,1000,2351436
2,QuickSortGPT,Ascending,DuplicateValues,1000,2419477
3,QuickSortGPT,Ascending,DuplicateValues,1000,2424417
4,QuickSortGPT,Ascending,DuplicateValues,1000,2466568
5,QuickSortGPT,Ascending,DuplicateValues,1000,2271922
6,QuickSortGPT,Ascending,DuplicateValues,1000,2312298
7,QuickSortGPT,Ascending,DuplicateValues,1000,2268694
8,QuickSortGPT,Ascending,DuplicateValues,1000,2317278
9,QuickSortGPT,Ascending,DuplicateValues,1000,2350135
10,QuickSortGPT,Ascending,DuplicateValues,1000,2465989
1,QuickSortGPT,Ascending,Random,10000,1491417
2,QuickSortGPT,Ascending,Random,10000,1114496
3,QuickSortGPT,Ascending,Random,10000,1167746
4,QuickSortGPT,Ascending,Random,10000,1195999
5,QuickSortGPT,Ascending,Random,10000,1667481
6,QuickSortGPT,Ascending,Random,10000,1160238
7,QuickSortGPT,Ascending,Random,10000,1149362
8,QuickSortGPT,Ascending,Random,10000,1130820
9,QuickSortGPT,Ascending,Random,10000,1139625
